ammo,blast_strength,can_kick,entity_0,entity_1,entity_2,entity_3,entity_4,entity_5,entity_6,entity_7,entity_8,action
2,4,True,passage,passage,passage,passage,self,passage,passage,passage,passage,2
2,4,True,passage,passage,passage,passage,self,passage,passage,passage,passage,3
2,4,True,passage,passage,passage,rigid,self,passage,rigid,passage,passage,1
2,4,True,rigid,passage,passage,passage,self,passage,rigid,passage,passage,1
2,4,True,passage,rigid,passage,rigid,self,passage,passage,passage,passage,4
2,4,True,rigid,passage,rigid,passage,self,passage,passage,passage,passage,1
2,4,True,outside,outside,outside,rigid,self,rigid,passage,passage,passage,0
2,4,True,outside,outside,outside,rigid,self,rigid,passage,passage,passage,2
2,4,True,rigid,passage,rigid,passage,self,passage,passage,passage,passage,2
2,4,True,passage,passage,passage,passage,self,passage,passage,passage,passage,2
2,4,True,passage,passage,passage,passage,self,passage,passage,passage,passage,3
2,4,True,passage,passage,passage,rigid,self,passage,rigid,passage,passage,1
2,4,True,rigid,passage,passage,passage,self,passage,rigid,passage,passage,3
2,4,True,outside,rigid,passage,outside,self,passage,outside,rigid,passage,0
2,4,True,outside,rigid,passage,outside,self,passage,outside,rigid,passage,4
2,4,True,rigid,passage,passage,passage,self,passage,rigid,passage,passage,1
2,4,True,passage,rigid,passage,rigid,self,passage,passage,passage,passage,4
2,4,True,rigid,passage,rigid,passage,self,passage,passage,passage,passage,1
2,4,True,outside,outside,outside,rigid,self,rigid,passage,passage,passage,0
2,4,True,outside,outside,outside,rigid,self,rigid,passage,passage,passage,2
2,4,True,rigid,passage,rigid,passage,self,passage,passage,passage,passage,2
2,4,True,passage,passage,passage,passage,self,passage,passage,enemy,passage,5
1,4,True,passage,passage,passage,passage,bomb,passage,passage,enemy,passage,4
1,4,True,passage,passage,passage,bomb,self,passage,bomb,enemy,passage,4
1,4,True,passage,passage,passage,passage,self,passage,passage,enemy,rigid,1
1,4,True,rigid,rigid,rigid,passage,self,passage,passage,passage,passage,2
1,4,True,passage,passage,passage,passage,self,passage,passage,passage,rigid,2
1,4,True,passage,passage,passage,enemy,self,rigid,passage,passage,rigid,5
0,4,True,enemy,passage,passage,passage,bomb,rigid,passage,passage,rigid,3
0,4,True,bomb,passage,passage,bomb,self,bomb,passage,passage,passage,2
0,4,True,bomb,passage,bomb,passage,self,passage,passage,rigid,rigid,1
1,2,False,rigid,rigid,passage,passage,self,rigid,passage,passage,wooden,2
1,2,False,passage,passage,rigid,passage,self,wooden,passage,passage,rigid,5
0,2,False,passage,passage,rigid,passage,bomb,wooden,passage,passage,rigid,3
0,2,False,passage,passage,passage,wooden,self,bomb,rigid,passage,passage,1
0,2,False,rigid,rigid,rigid,passage,self,passage,wooden,passage,bomb,3
0,2,False,rigid,rigid,rigid,wooden,self,passage,wooden,wooden,passage,0
0,2,False,rigid,rigid,rigid,wooden,self,passage,wooden,wooden,passage,0
0,2,False,rigid,rigid,rigid,wooden,self,passage,wooden,wooden,passage,0
0,2,False,rigid,rigid,rigid,wooden,self,passage,wooden,wooden,passage,0
0,2,False,rigid,rigid,rigid,wooden,self,passage,wooden,wooden,passage,0
0,2,False,rigid,rigid,rigid,wooden,self,passage,wooden,wooden,passage,0
1,2,False,rigid,rigid,rigid,wooden,self,passage,wooden,wooden,flame,0
1,2,False,rigid,rigid,rigid,wooden,self,passage,wooden,wooden,flame,0
1,2,False,rigid,rigid,rigid,wooden,self,passage,wooden,wooden,flame,0
1,2,False,rigid,rigid,rigid,wooden,self,passage,wooden,wooden,passage,5
0,2,False,rigid,rigid,rigid,wooden,bomb,passage,wooden,wooden,passage,4
0,2,False,rigid,rigid,rigid,bomb,self,passage,wooden,passage,passage,2
0,2,False,bomb,passage,passage,wooden,self,passage,rigid,passage,passage,4
0,2,False,passage,passage,rigid,passage,self,item,passage,passage,rigid,4
0,3,False,passage,rigid,outside,passage,self,outside,passage,rigid,outside,3
0,3,False,passage,passage,rigid,passage,self,passage,passage,passage,rigid,2
0,3,False,passage,passage,passage,passage,self,rigid,wooden,wooden,rigid,0
0,3,False,passage,passage,passage,passage,self,rigid,wooden,wooden,rigid,0
0,3,False,passage,passage,passage,passage,self,rigid,wooden,wooden,rigid,0
1,3,False,passage,passage,passage,passage,self,rigid,wooden,wooden,rigid,5
0,3,False,passage,passage,passage,passage,bomb,rigid,wooden,wooden,rigid,3
0,3,False,flame,passage,passage,rigid,self,bomb,wooden,wooden,wooden,1
0,3,False,passage,passage,passage,item,self,passage,rigid,passage,bomb,3
0,4,False,passage,passage,passage,wooden,self,passage,wooden,rigid,passage,0
0,4,False,passage,passage,passage,wooden,self,passage,wooden,rigid,passage,0
0,4,False,passage,passage,passage,wooden,self,passage,wooden,rigid,passage,0
0,4,False,passage,passage,passage,wooden,self,passage,wooden,rigid,passage,0
0,4,False,passage,passage,passage,wooden,self,passage,wooden,rigid,passage,0
0,4,False,passage,passage,passage,wooden,self,passage,wooden,rigid,passage,0
1,4,False,passage,passage,passage,wooden,self,passage,wooden,rigid,flame,5
0,4,False,passage,passage,passage,wooden,bomb,passage,wooden,rigid,flame,4
0,4,False,passage,passage,flame,bomb,self,flame,rigid,flame,flame,1
0,4,False,rigid,rigid,rigid,passage,self,passage,bomb,passage,passage,4
0,4,False,rigid,rigid,passage,passage,self,rigid,passage,passage,passage,0
0,4,False,rigid,rigid,passage,passage,self,rigid,passage,passage,passage,3
0,4,False,rigid,rigid,rigid,passage,self,passage,bomb,passage,passage,4
0,4,False,rigid,rigid,passage,passage,self,rigid,passage,passage,passage,3
0,4,False,rigid,rigid,rigid,passage,self,passage,bomb,passage,passage,4
0,4,False,rigid,rigid,passage,passage,self,rigid,passage,passage,passage,3
1,4,False,rigid,rigid,rigid,flame,self,passage,flame,flame,flame,4
1,4,False,rigid,rigid,passage,passage,self,rigid,flame,flame,flame,3
1,4,False,rigid,rigid,rigid,flame,self,passage,flame,flame,flame,4
1,4,False,rigid,rigid,passage,passage,self,rigid,passage,passage,passage,2
1,4,False,passage,passage,rigid,passage,self,passage,passage,passage,rigid,2
1,4,False,passage,passage,passage,passage,self,rigid,wooden,item,rigid,2
2,4,False,passage,passage,rigid,wooden,self,rigid,wooden,wooden,rigid,5
1,4,False,passage,passage,rigid,wooden,bomb,rigid,wooden,wooden,rigid,1
1,4,False,passage,passage,passage,passage,self,rigid,wooden,bomb,rigid,1
1,4,False,passage,passage,rigid,passage,self,passage,passage,passage,rigid,3
1,4,False,passage,passage,passage,passage,self,passage,rigid,passage,passage,2
1,4,False,passage,passage,passage,rigid,self,passage,wooden,wooden,bomb,5
0,4,False,passage,passage,passage,rigid,bomb,passage,wooden,wooden,bomb,4
0,4,False,passage,passage,passage,bomb,self,rigid,wooden,bomb,rigid,1
0,4,False,passage,passage,rigid,passage,self,passage,bomb,passage,rigid,4
0,4,False,passage,rigid,outside,passage,self,outside,passage,rigid,outside,0
1,4,False,flame,rigid,outside,flame,self,outside,flame,rigid,outside,0
1,4,False,flame,rigid,outside,flame,self,outside,flame,rigid,outside,0
1,4,False,flame,rigid,outside,flame,self,outside,flame,rigid,outside,0
1,4,False,passage,rigid,outside,passage,self,outside,passage,rigid,outside,3
1,4,False,passage,passage,rigid,passage,self,passage,bomb,passage,rigid,0
2,4,False,flame,passage,rigid,flame,self,passage,flame,flame,rigid,1
2,4,False,rigid,rigid,passage,flame,self,rigid,flame,passage,passage,0
2,4,False,rigid,rigid,passage,flame,self,rigid,flame,passage,passage,2
2,4,False,passage,passage,rigid,passage,self,passage,passage,passage,rigid,2
2,4,False,passage,passage,passage,passage,self,rigid,passage,passage,rigid,2
2,4,False,passage,passage,rigid,passage,self,rigid,passage,item,rigid,2
2,4,False,passage,passage,rigid,passage,self,rigid,passage,item,rigid,2
2,4,False,passage,passage,rigid,passage,self,rigid,passage,item,rigid,2
2,4,False,passage,passage,rigid,passage,self,rigid,passage,item,rigid,2
2,4,False,passage,passage,rigid,passage,self,rigid,passage,item,rigid,2
2,4,False,passage,passage,rigid,passage,self,rigid,passage,item,rigid,2
2,4,False,passage,passage,rigid,passage,self,rigid,passage,item,rigid,2
2,4,False,passage,passage,rigid,passage,self,rigid,passage,item,rigid,2
2,4,False,passage,passage,rigid,passage,self,rigid,passage,item,rigid,2
2,4,False,passage,passage,rigid,passage,self,rigid,passage,item,rigid,2
2,4,False,passage,passage,rigid,passage,self,rigid,passage,item,rigid,2
2,4,False,passage,passage,rigid,passage,self,rigid,passage,item,rigid,2
2,4,False,passage,passage,rigid,passage,self,rigid,passage,item,rigid,2
2,4,False,passage,passage,rigid,passage,self,rigid,passage,item,rigid,2
2,4,False,passage,passage,rigid,passage,self,rigid,passage,item,rigid,2
2,4,False,passage,passage,rigid,passage,self,rigid,passage,item,rigid,2
2,4,False,passage,passage,rigid,passage,self,rigid,passage,item,rigid,2
2,4,False,passage,passage,rigid,passage,self,rigid,passage,item,rigid,2
2,4,False,passage,passage,rigid,passage,self,rigid,passage,item,rigid,2
2,4,False,passage,passage,rigid,passage,self,rigid,passage,item,rigid,2
2,4,False,passage,passage,rigid,passage,self,rigid,passage,item,rigid,2
2,4,False,passage,passage,rigid,passage,self,rigid,passage,item,rigid,2
2,4,False,passage,passage,rigid,passage,self,rigid,passage,item,rigid,2
2,4,False,passage,passage,rigid,passage,self,rigid,passage,item,rigid,2
2,4,False,passage,passage,rigid,passage,self,rigid,passage,item,rigid,2
2,4,False,passage,passage,rigid,passage,self,rigid,passage,item,rigid,2
2,4,False,passage,passage,rigid,passage,self,rigid,passage,item,rigid,2
2,4,False,passage,passage,rigid,passage,self,rigid,passage,item,rigid,2
2,4,False,passage,passage,rigid,passage,self,rigid,passage,item,rigid,2
2,4,False,passage,passage,rigid,passage,self,rigid,passage,item,rigid,2
2,4,False,passage,passage,rigid,passage,self,rigid,passage,item,rigid,2
2,4,False,passage,passage,rigid,passage,self,rigid,passage,item,rigid,2
2,4,False,passage,passage,rigid,passage,self,rigid,passage,item,rigid,2
2,4,False,passage,passage,rigid,passage,self,rigid,passage,item,rigid,2
2,4,False,passage,passage,rigid,passage,self,rigid,passage,item,rigid,2
2,4,False,passage,passage,rigid,passage,self,rigid,passage,item,rigid,2
2,4,False,passage,passage,rigid,passage,self,rigid,passage,item,rigid,2
2,4,False,passage,passage,rigid,passage,self,rigid,passage,item,rigid,2
2,4,False,passage,passage,rigid,passage,self,rigid,passage,item,rigid,2
2,4,False,passage,passage,rigid,passage,self,rigid,passage,item,rigid,2
2,4,False,passage,passage,rigid,passage,self,rigid,passage,item,rigid,2
2,4,False,passage,passage,rigid,passage,self,rigid,passage,item,rigid,2
2,4,False,passage,passage,rigid,passage,self,rigid,passage,item,rigid,2
2,4,False,passage,passage,rigid,passage,self,rigid,passage,item,rigid,2
2,4,False,passage,passage,rigid,passage,self,rigid,passage,item,rigid,2
2,4,False,passage,passage,rigid,passage,self,rigid,passage,item,rigid,2
2,4,False,passage,passage,rigid,passage,self,rigid,passage,item,rigid,2
2,4,False,passage,passage,rigid,passage,self,rigid,passage,item,rigid,2
2,4,False,passage,passage,rigid,passage,self,rigid,passage,item,rigid,2
2,4,False,passage,passage,rigid,passage,self,rigid,passage,item,rigid,2
2,4,False,passage,passage,rigid,passage,self,rigid,passage,item,rigid,2
2,4,False,passage,passage,rigid,passage,self,rigid,passage,item,rigid,2
2,4,False,passage,passage,rigid,passage,self,rigid,passage,item,rigid,2
2,4,False,passage,passage,rigid,passage,self,rigid,passage,item,rigid,2
2,4,False,passage,passage,rigid,passage,self,rigid,enemy,item,rigid,2
2,4,False,passage,passage,rigid,enemy,self,rigid,passage,item,rigid,5
1,4,False,passage,passage,rigid,enemy,bomb,rigid,passage,enemy,rigid,1
1,4,False,passage,passage,passage,enemy,self,rigid,bomb,bomb,rigid,1
1,4,False,passage,passage,rigid,enemy,self,passage,passage,passage,rigid,1
1,4,False,rigid,rigid,passage,enemy,self,rigid,passage,passage,passage,2
1,4,False,passage,passage,rigid,passage,self,passage,passage,passage,rigid,1
1,4,False,rigid,rigid,passage,enemy,self,rigid,passage,passage,passage,2
1,4,False,passage,passage,rigid,passage,self,passage,passage,passage,rigid,4
1,4,False,passage,rigid,outside,passage,self,outside,passage,rigid,outside,0
1,4,False,passage,rigid,outside,passage,self,outside,passage,rigid,outside,0
2,4,False,flame,rigid,outside,flame,self,outside,flame,rigid,outside,0
2,4,False,flame,rigid,outside,flame,self,outside,flame,rigid,outside,0
2,4,False,flame,rigid,outside,flame,self,outside,flame,rigid,outside,0
2,4,False,passage,rigid,outside,passage,self,outside,passage,rigid,outside,3
2,4,False,passage,passage,rigid,passage,self,passage,passage,passage,rigid,2
2,4,False,passage,passage,passage,passage,self,rigid,passage,passage,rigid,2
2,4,False,passage,passage,rigid,passage,self,rigid,passage,passage,rigid,3
2,4,False,rigid,passage,passage,passage,self,passage,passage,passage,passage,4
2,4,False,passage,passage,rigid,passage,self,rigid,passage,passage,rigid,2
2,4,False,passage,passage,rigid,passage,self,rigid,passage,enemy,passage,5
1,4,False,passage,passage,rigid,enemy,bomb,rigid,flame,enemy,passage,1
1,4,False,passage,passage,rigid,enemy,self,rigid,passage,bomb,rigid,1
1,4,False,passage,passage,passage,passage,self,rigid,enemy,passage,rigid,3
1,4,False,passage,passage,passage,rigid,self,passage,enemy,bomb,passage,1
1,4,False,passage,passage,passage,passage,self,passage,rigid,passage,passage,4
1,4,False,passage,passage,rigid,passage,self,passage,passage,passage,rigid,4
1,4,False,passage,rigid,outside,passage,self,outside,passage,rigid,outside,0
1,4,False,passage,rigid,outside,passage,self,outside,passage,rigid,outside,0
1,4,False,passage,rigid,outside,passage,self,outside,passage,rigid,outside,0
2,4,False,passage,rigid,outside,flame,self,outside,flame,rigid,outside,0
2,4,False,passage,rigid,outside,flame,self,outside,flame,rigid,outside,0
2,4,False,passage,rigid,outside,flame,self,outside,flame,rigid,outside,0
2,4,False,passage,rigid,outside,passage,self,outside,passage,rigid,outside,3
2,4,False,passage,passage,rigid,flame,self,passage,flame,passage,rigid,1
2,4,False,rigid,rigid,passage,passage,self,rigid,passage,passage,passage,3
2,4,False,rigid,rigid,rigid,passage,self,passage,passage,passage,passage,3
2,4,False,rigid,rigid,rigid,passage,self,passage,passage,passage,passage,3
2,4,False,passage,rigid,rigid,passage,self,passage,rigid,passage,passage,3
2,4,False,rigid,passage,rigid,passage,self,passage,rigid,rigid,passage,1
2,4,False,outside,outside,outside,rigid,self,rigid,passage,passage,passage,0
2,4,False,outside,outside,outside,rigid,self,rigid,passage,passage,passage,2
2,4,False,rigid,passage,rigid,passage,self,passage,rigid,rigid,passage,3
2,4,False,rigid,rigid,passage,passage,self,passage,rigid,rigid,rigid,3
2,4,False,passage,rigid,rigid,passage,self,passage,passage,rigid,rigid,3
2,4,False,rigid,passage,rigid,enemy,self,passage,passage,passage,rigid,5
1,4,False,rigid,passage,rigid,enemy,bomb,passage,passage,passage,rigid,4
1,4,False,passage,rigid,rigid,bomb,self,passage,passage,rigid,rigid,4
1,4,False,rigid,rigid,passage,passage,self,passage,rigid,rigid,rigid,4
1,4,False,rigid,passage,rigid,passage,self,passage,rigid,rigid,passage,1
1,4,False,outside,outside,outside,rigid,self,rigid,passage,passage,passage,0
1,4,False,outside,outside,outside,rigid,self,rigid,passage,passage,passage,0
1,4,False,outside,outside,outside,rigid,self,rigid,passage,passage,passage,0
1,4,False,outside,outside,outside,rigid,self,rigid,passage,passage,passage,0
1,4,False,outside,outside,outside,rigid,self,rigid,passage,passage,passage,0
2,4,False,outside,outside,outside,rigid,self,rigid,flame,flame,passage,0
2,4,False,outside,outside,outside,rigid,self,rigid,flame,flame,passage,0
2,4,False,outside,outside,outside,rigid,self,rigid,flame,flame,passage,0
2,4,False,outside,outside,outside,rigid,self,rigid,passage,passage,passage,2
2,4,False,rigid,passage,rigid,passage,self,passage,rigid,rigid,passage,4
2,4,False,passage,rigid,rigid,passage,self,passage,rigid,passage,passage,2
2,4,False,passage,passage,passage,rigid,self,passage,passage,passage,rigid,4
2,4,False,passage,passage,passage,passage,self,enemy,passage,rigid,passage,5
