ammo,blast_strength,can_kick,entity_0,entity_1,entity_2,entity_3,entity_4,entity_5,entity_6,entity_7,entity_8,entity_9,entity_10,entity_11,entity_12,entity_13,entity_14,entity_15,entity_16,entity_17,entity_18,entity_19,entity_20,entity_21,entity_22,entity_23,entity_24,action
5,2,True,-1,-1,1,0,0,-1,-1,1,0,1,-1,-1,13,0,1,-1,-1,1,3,2,-1,-1,0,0,1,0
5,2,True,-1,-1,1,0,0,-1,-1,1,0,1,-1,-1,13,0,1,-1,-1,1,3,2,-1,-1,0,0,1,0
5,2,True,-1,-1,1,0,0,-1,-1,1,0,1,-1,-1,13,0,1,-1,-1,1,3,2,-1,-1,0,0,1,0
6,2,True,-1,-1,1,0,0,-1,-1,1,0,1,-1,-1,13,4,1,-1,-1,1,4,4,-1,-1,0,4,1,0
6,2,True,-1,-1,1,0,0,-1,-1,1,0,1,-1,-1,13,4,1,-1,-1,1,4,4,-1,-1,0,4,1,0
6,2,True,-1,-1,1,0,0,-1,-1,1,0,1,-1,-1,13,4,1,-1,-1,1,4,4,-1,-1,0,4,1,0
6,2,True,-1,-1,1,0,0,-1,-1,1,0,1,-1,-1,13,0,1,-1,-1,1,0,0,-1,-1,0,0,1,4
6,2,True,-1,1,0,0,1,-1,1,0,1,0,-1,0,13,1,1,-1,1,0,0,1,-1,0,0,1,2,2
6,2,True,-1,1,0,1,0,-1,0,0,1,1,-1,1,13,0,1,-1,0,0,1,2,-1,1,0,1,1,2
6,2,True,-1,0,0,1,1,-1,1,0,0,1,-1,0,13,1,2,-1,1,0,1,1,-1,0,0,0,0,3
6,2,True,-1,-1,0,0,1,-1,-1,1,0,0,-1,-1,13,0,1,-1,-1,1,0,1,-1,-1,0,0,0,0
6,2,True,-1,-1,0,0,1,-1,-1,1,0,0,-1,-1,13,0,1,-1,-1,1,0,1,-1,-1,0,0,0,4
6,2,True,-1,0,0,1,1,-1,1,0,0,1,-1,0,13,1,2,-1,1,0,1,1,-1,0,0,0,0,2
6,2,True,-1,1,0,0,1,-1,0,0,1,2,-1,1,13,1,1,-1,0,0,0,0,-1,1,0,0,0,2
6,2,True,-1,0,0,1,2,-1,1,0,1,1,-1,0,13,0,0,-1,1,0,0,0,-1,0,1,1,0,4
6,2,True,0,0,1,2,0,1,0,1,1,0,0,0,13,0,0,1,0,0,0,0,0,1,1,0,0,4
6,2,True,0,1,2,0,1,0,1,1,0,0,0,0,13,0,1,0,0,0,0,0,1,1,0,0,1,4
6,2,True,1,2,0,1,0,1,1,0,0,0,0,0,13,1,0,0,0,0,0,0,1,0,0,1,0,1
6,2,True,0,1,2,0,1,1,2,0,1,0,1,1,13,0,0,0,0,0,1,0,0,0,0,0,0,1
6,2,True,1,1,0,2,2,0,1,2,0,1,1,2,13,1,0,1,1,0,0,0,0,0,0,1,0,5
5,2,True,1,1,0,2,2,0,1,2,0,1,1,2,3,1,0,1,1,0,0,0,0,0,0,1,0,2
5,2,True,0,1,2,0,1,1,2,3,1,0,1,1,13,0,0,0,0,0,1,0,0,0,0,0,0,4
5,2,True,1,2,0,1,0,2,3,1,0,0,1,0,13,0,0,0,0,1,0,0,0,0,0,0,0,4
5,2,True,2,0,1,0,1,3,1,0,0,0,0,0,13,0,0,0,1,0,0,0,0,0,0,0,0,4
5,2,True,0,1,0,1,0,1,0,0,0,0,0,0,13,0,0,1,0,0,0,0,0,0,0,0,0,1
5,2,True,2,2,0,0,0,0,1,0,1,0,1,0,13,0,0,0,0,0,0,0,1,0,0,0,0,1
5,2,True,1,2,1,0,0,2,2,0,0,0,0,1,13,1,0,1,0,0,0,0,0,0,0,0,0,1
5,2,True,2,1,1,0,0,1,2,1,0,0,2,2,13,0,0,0,1,0,1,0,1,0,0,0,0,5
4,2,True,2,1,1,0,0,1,2,1,0,0,2,2,3,0,0,0,1,0,1,0,1,0,0,0,0,4
5,2,True,1,1,0,0,1,2,1,0,0,0,2,3,13,0,0,1,0,1,0,1,0,0,0,0,0,1
5,2,True,2,0,0,0,1,1,1,0,0,1,2,1,13,0,0,2,3,0,0,0,1,0,1,0,1,1
5,2,True,0,1,0,1,0,2,0,0,0,1,1,1,13,0,1,2,1,0,0,0,2,3,0,0,0,4
5,2,True,1,0,1,0,-1,0,0,0,1,-1,1,0,13,1,-1,1,0,0,0,-1,3,0,0,0,-1,2
5,2,True,0,0,0,1,-1,1,0,0,1,-1,1,0,13,0,-1,3,0,0,0,-1,0,1,0,1,-1,4
5,2,True,0,0,1,-1,-1,0,0,1,-1,-1,0,0,13,-1,-1,0,0,0,-1,-1,1,0,1,-1,-1,2
5,2,True,0,0,1,-1,-1,0,0,0,-1,-1,0,0,13,-1,-1,1,0,1,-1,-1,0,0,0,-1,-1,0
5,2,True,0,0,1,-1,-1,0,0,0,-1,-1,0,0,13,-1,-1,1,0,1,-1,-1,0,0,0,-1,-1,1
6,2,True,0,0,1,-1,-1,0,0,1,-1,-1,0,0,13,-1,-1,4,0,0,-1,-1,1,0,1,-1,-1,2
6,2,True,0,0,1,-1,-1,0,0,0,-1,-1,4,0,13,-1,-1,1,0,1,-1,-1,0,0,0,-1,-1,3
6,2,True,1,0,0,1,-1,1,0,0,0,-1,4,4,13,0,-1,4,1,0,1,-1,0,0,0,0,-1,2
6,2,True,1,0,0,0,-1,0,0,0,0,-1,0,1,13,1,-1,0,0,0,0,-1,0,0,0,0,-1,2
6,2,True,0,0,0,0,-1,0,1,0,1,-1,0,0,13,0,-1,0,0,0,0,-1,0,0,0,0,-1,2
6,2,True,0,1,0,1,-1,0,0,0,0,-1,0,0,13,0,-1,0,0,0,0,-1,0,0,0,1,-1,3
6,2,True,1,0,1,0,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,1,3
6,2,True,0,1,0,1,0,1,0,0,0,0,0,0,13,0,0,1,0,0,0,0,0,0,0,0,0,3
6,2,True,7,0,1,0,1,0,1,0,0,0,0,0,13,0,0,0,1,0,0,0,0,0,0,0,0,1
6,2,True,0,2,0,0,0,7,0,1,0,1,0,1,13,0,0,0,0,0,0,0,0,1,0,0,0,4
6,2,True,2,0,0,0,0,0,1,0,1,0,1,0,13,0,0,0,0,0,0,0,1,0,0,0,0,1
6,2,True,1,2,1,0,0,2,0,0,0,0,0,1,13,1,0,1,0,0,0,0,0,0,0,0,0,1
6,2,True,2,1,1,0,0,1,2,1,0,0,2,0,13,0,0,0,1,0,1,0,1,0,0,0,0,3
6,2,True,1,2,1,1,0,1,1,2,1,0,0,2,13,0,0,7,0,1,0,1,0,1,0,0,0,5
5,2,True,1,2,1,1,0,1,1,2,1,0,0,2,3,0,0,7,0,1,0,1,0,1,0,0,0,4
5,2,True,2,1,1,0,0,1,2,1,0,0,2,3,13,0,0,0,1,0,1,0,1,0,0,0,0,2
5,2,True,1,2,1,0,0,2,3,0,0,0,0,1,13,1,0,1,0,0,0,0,0,0,0,0,0,2
5,2,True,2,3,0,0,0,0,1,0,1,0,1,0,13,0,0,0,0,0,0,0,1,0,0,0,0,4
5,2,True,3,0,0,0,0,1,0,1,0,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,2
5,2,True,1,0,1,0,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,1,3
5,2,True,0,1,0,1,0,1,0,0,0,0,0,0,13,0,0,1,0,0,0,0,0,0,0,0,0,3
5,2,True,7,0,1,0,1,0,1,0,0,0,0,0,13,0,0,0,1,0,0,0,0,0,0,0,0,3
5,2,True,1,7,0,1,0,0,0,1,0,0,1,0,13,0,0,0,0,1,0,0,0,0,0,0,0,3
6,2,True,0,1,7,0,1,1,0,0,1,0,1,1,13,0,0,0,0,0,1,0,0,0,0,0,0,1
6,2,True,1,1,0,4,4,0,1,7,0,1,1,0,13,1,0,1,1,0,0,0,0,0,0,1,0,1
6,3,True,1,0,1,1,4,1,1,0,4,4,0,1,13,0,1,1,0,0,1,0,1,1,0,0,0,1
6,3,True,0,1,1,2,1,1,0,1,1,6,1,1,13,7,0,0,1,0,0,1,1,0,0,1,0,4
6,4,True,1,1,2,1,1,0,1,1,6,1,1,0,13,0,0,1,0,0,1,0,0,0,1,0,0,4
6,4,True,1,2,1,1,0,1,1,6,1,0,0,0,13,0,0,0,0,1,0,1,0,1,0,0,0,1
7,4,True,10,2,2,0,0,1,2,1,1,0,1,1,13,1,0,0,0,0,0,0,0,0,1,0,1,2
7,4,True,1,2,1,1,0,1,1,0,1,0,0,0,13,0,0,0,0,1,0,1,0,1,0,0,0,4
7,4,True,2,1,1,0,0,1,0,1,0,0,0,0,13,0,0,0,1,0,1,0,1,0,0,0,0,2
7,4,True,1,0,1,0,0,0,0,0,0,0,0,1,13,1,0,1,0,0,0,0,0,0,0,0,0,2
7,4,True,0,0,0,0,0,0,1,0,1,0,1,0,13,0,0,0,0,0,0,0,1,0,0,0,0,4
7,4,True,0,0,0,0,0,1,0,1,0,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,4
7,4,True,0,0,0,0,-1,0,1,0,1,-1,0,0,13,0,-1,0,0,0,0,-1,0,0,0,0,-1,2
7,4,True,0,1,0,1,-1,0,0,0,0,-1,0,0,13,0,-1,0,0,0,0,-1,0,0,0,1,-1,4
7,4,True,1,0,1,-1,-1,0,0,0,-1,-1,0,0,13,-1,-1,0,0,0,-1,-1,0,0,1,-1,-1,1
7,4,True,0,0,0,-1,-1,1,0,1,-1,-1,0,0,13,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0
7,4,True,0,0,0,-1,-1,1,0,1,-1,-1,0,0,13,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,2
7,4,True,1,0,1,-1,-1,0,0,0,-1,-1,0,0,13,-1,-1,0,0,0,-1,-1,0,0,1,-1,-1,2
7,4,True,0,0,0,-1,-1,0,0,0,-1,-1,0,0,13,-1,-1,0,0,1,-1,-1,0,1,0,-1,-1,3
7,4,True,0,0,0,0,-1,0,0,0,0,-1,0,0,13,0,-1,0,0,0,1,-1,0,0,1,0,-1,2
7,4,True,0,0,0,0,-1,0,0,0,0,-1,0,0,13,1,-1,0,0,1,0,-1,-1,-1,-1,-1,-1,3
7,4,True,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,0,0,1,0,-1,-1,-1,-1,-1,2
7,4,True,0,0,0,0,0,0,0,0,0,1,0,0,13,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
7,4,True,1,0,0,0,0,0,0,0,0,0,1,0,13,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
7,4,True,0,0,0,0,0,1,0,0,0,0,0,0,13,0,0,1,0,0,0,1,-1,-1,-1,-1,-1,1
7,4,True,1,0,0,0,0,0,0,0,0,0,1,0,13,0,0,0,0,0,0,0,1,0,0,0,1,4
7,4,True,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,1,0,0,0,1,0,4
7,4,True,0,0,0,0,-1,0,0,0,0,-1,0,0,13,0,-1,0,0,0,1,-1,0,0,1,0,-1,1
7,4,True,0,1,0,1,-1,0,0,0,0,-1,0,0,13,0,-1,0,0,0,0,-1,0,0,0,1,-1,1
7,4,True,0,0,0,0,-1,0,1,0,1,-1,0,0,13,0,-1,0,0,0,0,-1,0,0,0,0,-1,4
7,4,True,0,0,0,-1,-1,1,0,1,-1,-1,0,0,13,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,2
7,4,True,1,0,1,-1,-1,0,0,0,-1,-1,0,0,13,-1,-1,0,0,0,-1,-1,0,0,1,-1,-1,2
7,4,True,0,0,0,-1,-1,0,0,0,-1,-1,0,0,13,-1,-1,0,0,1,-1,-1,0,1,0,-1,-1,0
7,4,True,0,0,0,-1,-1,0,0,0,-1,-1,0,0,13,-1,-1,0,0,1,-1,-1,0,1,0,-1,-1,3
7,4,True,0,0,0,0,-1,0,0,0,0,-1,0,0,13,0,-1,0,0,0,1,-1,0,0,1,0,-1,3
7,4,True,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,1,0,0,0,1,0,3
7,4,True,1,0,0,0,0,0,0,0,0,0,1,0,13,0,0,0,0,0,0,0,1,0,0,0,1,2
7,4,True,0,0,0,0,0,1,0,0,0,0,0,0,13,0,0,1,0,0,0,1,-1,-1,-1,-1,-1,3
7,4,True,0,0,0,0,0,0,1,0,0,0,0,0,13,0,0,0,1,0,0,0,-1,-1,-1,-1,-1,1
7,4,True,0,1,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,1,0,0,0,1
7,4,True,0,0,1,0,1,0,1,0,0,0,0,0,13,0,0,0,1,0,0,0,0,0,0,0,0,4
7,4,True,0,1,0,1,0,1,0,0,0,0,0,0,13,0,0,1,0,0,0,0,0,0,0,0,0,1
7,4,True,0,0,0,0,0,0,1,0,1,0,1,0,13,0,0,0,0,0,0,0,1,0,0,0,0,3
7,4,True,0,0,0,0,0,0,0,1,0,1,0,1,13,0,0,0,0,0,0,0,0,1,0,0,0,0
7,4,True,0,0,0,0,0,0,0,1,0,1,0,1,13,0,0,0,0,0,0,0,0,1,0,0,0,4
7,4,True,0,0,0,0,0,0,1,0,1,0,1,0,13,0,0,0,0,0,0,0,1,0,0,0,0,4
7,4,True,0,0,0,0,0,1,0,1,0,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,4
7,4,True,0,0,0,0,-1,0,1,0,1,-1,0,0,13,0,-1,0,0,0,0,-1,0,0,0,0,-1,2
7,4,True,0,1,0,1,-1,0,0,0,0,-1,0,0,13,0,-1,0,0,0,0,-1,0,0,0,1,-1,3
7,4,True,1,0,1,0,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,1,2
7,4,True,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,1,0,0,0,1,0,3
7,4,True,1,0,0,0,0,0,0,0,0,0,1,0,13,0,0,0,0,0,0,0,1,0,0,0,1,2
7,4,True,0,0,0,0,0,1,0,0,0,0,0,0,13,0,0,1,0,0,0,1,-1,-1,-1,-1,-1,4
7,4,True,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,0,0,1,0,-1,-1,-1,-1,-1,4
7,4,True,0,0,0,0,-1,0,0,0,0,-1,0,0,13,1,-1,0,0,1,0,-1,-1,-1,-1,-1,-1,1
7,4,True,0,0,0,0,-1,0,0,0,0,-1,0,0,13,0,-1,0,0,0,1,-1,0,0,1,0,-1,1
7,4,True,0,1,0,1,-1,0,0,0,0,-1,0,0,13,0,-1,0,0,0,0,-1,0,0,0,1,-1,4
7,4,True,1,0,1,-1,-1,0,0,0,-1,-1,0,0,13,-1,-1,0,0,0,-1,-1,0,0,1,-1,-1,1
7,4,True,0,0,0,-1,-1,1,0,1,-1,-1,0,0,13,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,3
7,4,True,0,0,0,0,-1,0,1,0,1,-1,0,0,13,0,-1,0,0,0,0,-1,0,0,0,0,-1,3
7,4,True,0,0,0,0,0,1,0,1,0,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,2
7,4,True,1,0,1,0,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,1,3
7,4,True,0,1,0,1,0,1,0,0,0,0,0,0,13,0,0,1,0,0,0,0,0,0,0,0,0,1
7,4,True,0,0,0,0,0,0,1,0,1,0,1,0,13,0,0,0,0,0,0,0,1,0,0,0,0,3
7,4,True,0,0,0,0,0,0,0,1,0,1,0,1,13,0,0,0,0,0,0,0,0,1,0,0,0,2
7,4,True,0,0,1,0,1,0,1,0,0,0,0,0,13,0,0,0,1,0,0,0,0,0,0,0,0,3
7,4,True,1,0,0,1,0,0,0,1,0,0,1,0,13,0,0,0,0,1,0,0,0,0,0,0,0,3
7,4,True,0,1,0,0,1,1,0,0,1,0,1,1,13,0,0,0,0,0,1,0,0,0,0,0,0,2
7,4,True,1,0,0,1,0,1,1,0,0,0,0,0,13,1,0,0,0,0,0,0,1,0,0,1,0,3
7,4,True,0,1,0,0,1,0,1,1,0,0,0,0,13,0,1,0,0,0,0,0,1,1,0,0,1,3
7,4,True,0,0,1,0,0,1,0,1,1,0,0,0,13,0,0,1,0,0,0,0,0,1,1,0,0,2
7,4,True,1,0,1,1,0,0,0,0,0,0,1,0,13,0,0,0,1,1,0,0,-1,-1,-1,-1,-1,4
7,4,True,0,1,1,0,0,0,0,0,0,1,0,0,13,0,0,1,1,0,0,1,-1,-1,-1,-1,-1,4
7,4,True,1,1,0,0,0,0,0,0,1,0,0,0,13,0,0,1,0,0,1,0,-1,-1,-1,-1,-1,4
7,4,True,1,0,0,0,0,0,0,1,0,0,0,0,13,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,4
7,4,True,0,0,0,0,0,0,1,0,0,0,0,0,13,0,0,0,1,0,0,0,-1,-1,-1,-1,-1,2
7,4,True,0,1,0,0,0,0,0,0,0,0,0,1,13,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4
7,4,True,1,0,0,0,0,0,0,0,0,0,1,0,13,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
7,4,True,0,0,0,0,0,1,0,0,0,0,0,0,13,0,0,1,0,0,0,1,-1,-1,-1,-1,-1,4
7,4,True,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,0,0,1,0,-1,-1,-1,-1,-1,4
7,4,True,0,0,0,0,-1,0,0,0,0,-1,0,0,13,1,-1,0,0,1,0,-1,-1,-1,-1,-1,-1,1
7,4,True,0,0,0,0,-1,0,0,0,0,-1,0,0,13,0,-1,0,0,0,1,-1,0,0,1,0,-1,1
7,4,True,0,1,0,1,-1,0,0,0,0,-1,0,0,13,0,-1,0,0,0,0,-1,0,0,0,1,-1,1
7,4,True,0,0,0,0,-1,0,1,0,1,-1,0,0,13,0,-1,0,0,0,0,-1,0,0,0,0,-1,4
7,4,True,0,0,0,-1,-1,1,0,1,-1,-1,0,0,13,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,2
7,4,True,1,0,1,-1,-1,0,0,0,-1,-1,0,0,13,-1,-1,0,0,0,-1,-1,0,0,1,-1,-1,2
7,4,True,0,0,0,-1,-1,0,0,0,-1,-1,0,0,13,-1,-1,0,0,1,-1,-1,0,1,0,-1,-1,0
7,4,True,0,0,0,-1,-1,0,0,0,-1,-1,0,0,13,-1,-1,0,0,1,-1,-1,0,1,0,-1,-1,1
7,4,True,1,0,1,-1,-1,0,0,0,-1,-1,0,0,13,-1,-1,0,0,0,-1,-1,0,0,1,-1,-1,2
7,4,True,0,0,0,-1,-1,0,0,0,-1,-1,0,0,13,-1,-1,0,0,1,-1,-1,0,1,0,-1,-1,3
7,4,True,0,0,0,0,-1,0,0,0,0,-1,0,0,13,0,-1,0,0,0,1,-1,0,0,1,0,-1,2
7,4,True,0,0,0,0,-1,0,0,0,0,-1,0,0,13,1,-1,0,0,1,0,-1,-1,-1,-1,-1,-1,3
7,4,True,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,0,0,1,0,-1,-1,-1,-1,-1,2
7,4,True,0,0,0,0,0,0,0,0,0,1,0,0,13,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
7,4,True,1,0,0,0,0,0,0,0,0,0,1,0,13,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
7,4,True,0,0,0,0,0,1,0,0,0,0,0,0,13,0,0,1,0,0,0,1,-1,-1,-1,-1,-1,1
7,4,True,1,0,0,0,0,0,0,0,0,0,1,0,13,0,0,0,0,0,0,0,1,0,0,0,1,4
7,4,True,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,1,0,0,0,1,0,4
7,4,True,0,0,0,0,-1,0,0,0,0,-1,0,0,13,0,-1,0,0,0,1,-1,0,0,1,0,-1,4
7,4,True,0,0,0,-1,-1,0,0,0,-1,-1,0,0,13,-1,-1,0,0,1,-1,-1,0,1,0,-1,-1,1
7,4,True,1,0,1,-1,-1,0,0,0,-1,-1,0,0,13,-1,-1,0,0,0,-1,-1,0,0,1,-1,-1,1
7,4,True,0,0,0,-1,-1,1,0,1,-1,-1,0,0,13,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,3
7,4,True,0,0,0,0,-1,0,1,0,1,-1,0,0,13,0,-1,0,0,0,0,-1,0,0,0,0,-1,2
7,4,True,0,1,0,1,-1,0,0,0,0,-1,0,0,13,0,-1,0,0,0,0,-1,0,0,0,1,-1,3
7,4,True,1,0,1,0,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,1,3
7,4,True,0,1,0,1,0,1,0,0,0,0,0,0,13,0,0,1,0,0,0,0,0,0,0,0,0,2
7,4,True,1,0,0,0,0,0,0,0,0,0,1,0,13,0,0,0,0,0,0,0,1,0,0,0,1,2
7,4,True,0,0,0,0,0,1,0,0,0,0,0,0,13,0,0,1,0,0,0,1,-1,-1,-1,-1,-1,2
7,4,True,1,0,0,0,0,0,0,0,0,0,1,0,13,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
7,4,True,0,1,0,0,0,0,0,0,0,0,0,1,13,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
7,4,True,0,0,0,0,0,0,1,0,0,0,0,0,13,0,0,0,1,0,0,0,-1,-1,-1,-1,-1,3
7,4,True,1,0,0,0,0,0,0,1,0,0,0,0,13,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,3
7,4,True,1,1,0,0,0,0,0,0,1,0,0,0,13,0,0,1,0,0,1,0,-1,-1,-1,-1,-1,3
7,4,True,0,1,1,0,0,0,0,0,0,1,0,0,13,0,0,1,1,0,0,1,-1,-1,-1,-1,-1,2
7,4,True,0,0,0,0,1,0,0,0,0,0,1,1,13,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4
7,4,True,0,0,0,1,0,0,0,0,0,0,1,0,13,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
7,4,True,0,0,0,1,0,0,0,0,0,0,1,0,13,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
7,4,True,1,1,0,0,0,0,0,0,1,0,0,0,13,0,0,1,0,0,1,0,-1,-1,-1,-1,-1,1
7,4,True,1,0,0,1,0,1,1,0,0,0,0,0,13,1,0,0,0,0,0,0,1,0,0,1,0,1
7,4,True,0,1,0,0,1,1,0,0,1,0,1,1,13,0,0,0,0,0,1,0,0,0,0,0,0,4
7,4,True,1,0,0,1,0,0,0,1,0,0,1,0,13,0,0,0,0,1,0,0,0,0,0,0,0,4
7,4,True,0,0,1,0,1,0,1,0,0,0,0,0,13,0,0,0,1,0,0,0,0,0,0,0,0,1
7,4,True,0,0,0,0,0,0,0,1,0,1,0,1,13,0,0,0,0,0,0,0,0,1,0,0,0,4
7,4,True,0,0,0,0,0,0,1,0,1,0,1,0,13,0,0,0,0,0,0,0,1,0,0,0,0,1
7,4,True,1,0,1,0,0,0,0,0,0,0,0,1,13,1,0,1,0,0,0,0,0,0,0,0,0,1
7,4,True,2,1,1,0,0,1,0,1,0,0,0,0,13,0,0,0,1,0,1,0,1,0,0,0,0,3
7,4,True,1,2,1,1,0,1,1,0,1,0,0,0,13,0,0,0,0,1,0,1,0,1,0,0,0,3
7,4,True,1,1,2,1,1,0,1,1,0,1,1,0,13,0,0,1,0,0,1,0,0,0,1,0,0,3
7,4,True,0,1,1,2,1,1,0,1,1,0,1,1,13,0,0,0,1,0,0,1,1,0,0,1,0,2
7,4,True,1,0,1,1,0,1,1,0,0,0,0,1,13,0,1,1,0,0,1,0,1,1,0,0,0,2
7,4,True,1,1,0,0,0,0,1,0,0,1,1,0,13,1,0,1,1,0,0,0,0,0,0,1,0,3
7,4,True,0,1,1,0,0,0,0,1,0,0,0,1,13,0,1,0,1,1,0,0,0,0,0,0,1,0
7,4,True,0,1,1,0,0,0,0,1,0,0,0,1,13,0,1,0,1,1,0,0,0,0,0,0,1,4
7,4,True,1,1,0,0,0,0,1,0,0,1,1,0,13,1,0,1,1,0,0,0,0,0,0,1,0,2
7,4,True,0,1,0,0,1,1,0,0,1,0,1,1,13,0,0,0,0,0,1,0,0,0,0,0,0,2
7,4,True,1,0,0,1,0,1,1,0,0,0,0,0,13,1,0,0,0,0,0,0,1,0,0,1,0,3
7,4,True,0,1,0,0,1,0,1,1,0,0,0,0,13,0,1,0,0,0,0,0,1,1,0,0,1,2
7,4,True,0,1,1,0,0,0,0,0,0,1,0,0,13,0,0,1,1,0,0,1,-1,-1,-1,-1,-1,2
7,4,True,0,0,0,0,1,0,0,0,0,0,1,1,13,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4
7,4,True,0,0,0,1,0,0,0,0,0,0,1,0,13,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
7,4,True,1,1,0,0,0,0,0,0,1,0,0,0,13,0,0,1,0,0,1,0,-1,-1,-1,-1,-1,4
7,4,True,1,0,0,0,0,0,0,1,0,0,0,0,13,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,4
7,4,True,0,0,0,0,0,0,1,0,0,0,0,0,13,0,0,0,1,0,0,0,-1,-1,-1,-1,-1,1
7,4,True,0,1,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,1,0,0,0,4
7,4,True,1,0,0,0,0,0,0,0,0,0,1,0,13,0,0,0,0,0,0,0,1,0,0,0,1,1
7,4,True,0,1,0,1,0,1,0,0,0,0,0,0,13,0,0,1,0,0,0,0,0,0,0,0,0,4
7,4,True,1,0,1,0,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,1,1
7,4,True,0,0,0,0,0,1,0,1,0,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3
7,4,True,0,0,0,0,0,0,1,0,1,0,1,0,13,0,0,0,0,0,0,0,1,0,0,0,0,3
7,4,True,0,0,0,0,0,0,0,1,0,1,0,1,13,0,0,0,0,0,0,0,0,1,0,0,0,2
7,4,True,0,0,1,0,1,0,1,0,0,0,0,0,13,0,0,0,1,0,0,0,0,0,0,0,0,3
7,4,True,1,0,0,1,0,0,0,1,0,0,1,0,13,0,0,0,0,1,0,0,0,0,0,0,0,3
7,4,True,0,1,0,0,1,1,0,0,1,0,1,1,13,0,0,0,0,0,1,0,0,0,0,0,0,2
7,4,True,1,0,0,1,0,1,1,0,0,0,0,0,13,1,0,0,0,0,0,0,1,0,0,1,0,2
7,4,True,1,1,0,0,0,0,0,0,1,0,0,0,13,0,0,1,0,0,1,0,-1,-1,-1,-1,-1,2
7,4,True,0,0,0,1,0,0,0,0,0,0,1,0,13,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
7,4,True,0,0,0,0,1,0,0,0,0,0,1,1,13,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
7,4,True,0,1,1,0,0,0,0,0,0,1,0,0,13,0,0,1,1,0,0,1,-1,-1,-1,-1,-1,1
7,4,True,0,1,0,0,1,0,1,1,0,0,0,0,13,0,1,0,0,0,0,0,1,1,0,0,1,3
7,4,True,0,0,1,0,0,1,0,1,1,0,0,0,13,0,0,1,0,0,0,0,0,1,1,0,0,2
7,4,True,1,0,1,1,0,0,0,0,0,0,1,0,13,0,0,0,1,1,0,0,-1,-1,-1,-1,-1,3
7,4,True,-1,1,0,1,1,-1,0,0,0,0,-1,1,13,0,0,-1,0,1,1,0,-1,-1,-1,-1,-1,1
7,4,True,-1,0,0,1,0,-1,1,0,1,1,-1,0,13,0,0,-1,1,0,0,0,-1,0,1,1,0,3
7,4,True,-1,-1,0,0,1,-1,-1,1,0,1,-1,-1,13,0,0,-1,-1,1,0,0,-1,-1,0,1,1,0
